"Country.Name","region","Dyear","values"
"Bulgaria","BGR","D2000",5.370923469
"Bulgaria","BGR","D2001",7.612297749
"Bulgaria","BGR","D2002",9.08
"Bulgaria","BGR","D2003",12.04
"Bulgaria","BGR","D2004",18.13
"Bulgaria","BGR","D2005",19.97
"Bulgaria","BGR","D2006",27.09
"Bulgaria","BGR","D2007",33.64
"Bulgaria","BGR","D2008",39.67
"Bulgaria","BGR","D2009",45
"Bulgaria","BGR","D2010",46.23
"Bulgaria","BGR","D2011",47.97999305
"Bulgaria","BGR","D2012",51.89998767
"Bulgaria","BGR","D2013",53.0615
"Bulgaria","BGR","D2014",55.49
"Bulgaria","BGR","D2015",56.65625161
"Bulgaria","BGR","D2016",59.82554766
"Bulgaria","BGR","D2017",63.41010138
"Bulgaria","BGR","D2018",64.78201069
"Bulgaria","BGR","D2019",67.94698094
"Bulgaria","BGR","D2020",70.16248359
"Bulgaria","BGR","D2021",75.27144583
"Bulgaria","BGR","D2022",79.12686326
"Bahrain","BHR","D1990",0
"Bahrain","BHR","D1991",0
"Bahrain","BHR","D1992",0
"Bahrain","BHR","D1993",0
"Bahrain","BHR","D1994",0
"Bahrain","BHR","D1995",0.346205844
"Bahrain","BHR","D1996",0.843254219
"Bahrain","BHR","D1997",1.646299202
"Bahrain","BHR","D1998",3.218202151
"Bahrain","BHR","D1999",4.720358118
"Bahrain","BHR","D2000",6.153732546
"Bahrain","BHR","D2001",15.03863425
"Bahrain","BHR","D2002",18.05072089
"Bahrain","BHR","D2003",21.55494499
"Bahrain","BHR","D2004",21.45868051
"Bahrain","BHR","D2005",21.30373351
"Bahrain","BHR","D2006",28.24395243
"Bahrain","BHR","D2007",32.91
"Bahrain","BHR","D2008",51.95
"Bahrain","BHR","D2009",53
"Bahrain","BHR","D2010",55
"Bahrain","BHR","D2011",76.9999665
"Bahrain","BHR","D2012",88
"Bahrain","BHR","D2013",90.0000397
"Bahrain","BHR","D2014",90.50313348
"Bahrain","BHR","D2015",93.4783008
"Bahrain","BHR","D2016",97.9999807
"Bahrain","BHR","D2017",95.87813575
"Bahrain","BHR","D2018",98.64467258
"Bahrain","BHR","D2019",99.70150438
"Bahrain","BHR","D2020",99.67103159
"Bahrain","BHR","D2021",100
"Bahrain","BHR","D2022",NA
"Bahamas, The","BHS","D1990",0
"Bahamas, The","BHS","D1991",0
"Bahamas, The","BHS","D1992",0
"Bahamas, The","BHS","D1993",0
"Bahamas, The","BHS","D1994",0
"Bahamas, The","BHS","D1995",0.960030721
"Bahamas, The","BHS","D1996",1.746950698
"Bahamas, The","BHS","D1997",1.362953903
"Bahamas, The","BHS","D1998",2.33559071
"Bahamas, The","BHS","D1999",3.764557822
"Bahamas, The","BHS","D2000",8
"Bahamas, The","BHS","D2001",11.8
"Bahamas, The","BHS","D2002",18
"Bahamas, The","BHS","D2003",20
"Bahamas, The","BHS","D2004",22
"Bahamas, The","BHS","D2005",25
"Bahamas, The","BHS","D2006",26
"Bahamas, The","BHS","D2007",27
"Bahamas, The","BHS","D2008",31.54
"Bahamas, The","BHS","D2009",33.88
"Bahamas, The","BHS","D2010",43
"Bahamas, The","BHS","D2011",65
"Bahamas, The","BHS","D2012",71.74820281
"Bahamas, The","BHS","D2013",72
"Bahamas, The","BHS","D2014",76.92
"Bahamas, The","BHS","D2015",78
"Bahamas, The","BHS","D2016",80
"Bahamas, The","BHS","D2017",80.6
"Bahamas, The","BHS","D2018",83
"Bahamas, The","BHS","D2019",90.69327663
"Bahamas, The","BHS","D2020",92.4760204
"Bahamas, The","BHS","D2021",94.29380729
"Bahamas, The","BHS","D2022",NA
"Bosnia and Herzegovina","BIH","D1990",0
"Bosnia and Herzegovina","BIH","D1991",0
"Bosnia and Herzegovina","BIH","D1992",0
"Bosnia and Herzegovina","BIH","D1993",0
"Bosnia and Herzegovina","BIH","D1994",0
"Bosnia and Herzegovina","BIH","D1995",0
"Bosnia and Herzegovina","BIH","D1996",0.015125563
"Bosnia and Herzegovina","BIH","D1997",0.059425563
"Bosnia and Herzegovina","BIH","D1998",0.14367106
"Bosnia and Herzegovina","BIH","D1999",0.1943742
"Bosnia and Herzegovina","BIH","D2000",1.08296075
"Bosnia and Herzegovina","BIH","D2001",1.200526951
"Bosnia and Herzegovina","BIH","D2002",2.648267914
"Bosnia and Herzegovina","BIH","D2003",3.965036834
"Bosnia and Herzegovina","BIH","D2004",15.46897162
"Bosnia and Herzegovina","BIH","D2005",21.326701
"Bosnia and Herzegovina","BIH","D2006",25.12238569
"Bosnia and Herzegovina","BIH","D2007",27.92
"Bosnia and Herzegovina","BIH","D2008",34.66
"Bosnia and Herzegovina","BIH","D2009",37.74
"Bosnia and Herzegovina","BIH","D2010",42.75
"Bosnia and Herzegovina","BIH","D2011",43.88768653
"Bosnia and Herzegovina","BIH","D2012",45.06450043
"Bosnia and Herzegovina","BIH","D2013",48.52131417
"Bosnia and Herzegovina","BIH","D2014",49.91773243
"Bosnia and Herzegovina","BIH","D2015",52.6
"Bosnia and Herzegovina","BIH","D2016",60.25653543
"Bosnia and Herzegovina","BIH","D2017",64.89202051
"Bosnia and Herzegovina","BIH","D2018",70.12013504
"Bosnia and Herzegovina","BIH","D2019",69.94634763
"Bosnia and Herzegovina","BIH","D2020",73.21175294
"Bosnia and Herzegovina","BIH","D2021",75.67620138
"Bosnia and Herzegovina","BIH","D2022",78.8455371
"Belarus","BLR","D1990",0
"Belarus","BLR","D1991",0
"Belarus","BLR","D1992",0
"Belarus","BLR","D1993",0
"Belarus","BLR","D1994",0.000485951
"Belarus","BLR","D1995",0.002921254
"Belarus","BLR","D1996",0.029298294
"Belarus","BLR","D1997",0.049020891
"Belarus","BLR","D1998",0.073868897
"Belarus","BLR","D1999",0.494881245
"Belarus","BLR","D2000",1.860398126
"Belarus","BLR","D2001",4.300616022
"Belarus","BLR","D2002",8.950971315
"Belarus","BLR","D2003",NA
"Belarus","BLR","D2004",NA
"Belarus","BLR","D2005",NA
"Belarus","BLR","D2006",16.2
"Belarus","BLR","D2007",19.7
"Belarus","BLR","D2008",23
"Belarus","BLR","D2009",27.43
"Belarus","BLR","D2010",31.8
"Belarus","BLR","D2011",39.64889566
"Belarus","BLR","D2012",46.91
"Belarus","BLR","D2013",54.17
"Belarus","BLR","D2014",59.02
"Belarus","BLR","D2015",62.23036091
"Belarus","BLR","D2016",71.11304576
"Belarus","BLR","D2017",74.43644541
"Belarus","BLR","D2018",79.12988669
"Belarus","BLR","D2019",82.78915209
"Belarus","BLR","D2020",85.08791245
"Belarus","BLR","D2021",86.88841196
"Belarus","BLR","D2022",89.50733148
"Belize","BLZ","D1990",0
"Belize","BLZ","D1991",0
"Belize","BLZ","D1992",0
"Belize","BLZ","D1993",0
"Belize","BLZ","D1994",0
"Belize","BLZ","D1995",0.04539718
"Belize","BLZ","D1996",0.882807327
"Belize","BLZ","D1997",1.288582302
"Belize","BLZ","D1998",2.091516391
"Belize","BLZ","D1999",4.076740564
"Belize","BLZ","D2000",5.963835303
"Belize","BLZ","D2001",NA
"Belize","BLZ","D2002",5.684251214
"Belize","BLZ","D2003",NA
"Belize","BLZ","D2004",9.8
"Belize","BLZ","D2005",17
"Belize","BLZ","D2006",24
"Belize","BLZ","D2007",24.6
"Belize","BLZ","D2008",26.3
"Belize","BLZ","D2009",27.2
"Belize","BLZ","D2010",28.2
"Belize","BLZ","D2011",30.7
"Belize","BLZ","D2012",31
"Belize","BLZ","D2013",33.6
"Belize","BLZ","D2014",38.7
"Belize","BLZ","D2015",41.59
"Belize","BLZ","D2016",44.57574032
"Belize","BLZ","D2017",47.0826258
"Belize","BLZ","D2018",49.8
"Belize","BLZ","D2019",57.11844188
"Belize","BLZ","D2020",59.50638944
"Belize","BLZ","D2021",61.9941698
"Belize","BLZ","D2022",NA
"Bermuda","BMU","D1990",0
"Bermuda","BMU","D1991",0
"Bermuda","BMU","D1992",0
"Bermuda","BMU","D1993",0
"Bermuda","BMU","D1994",0
"Bermuda","BMU","D1995",6.838163465
"Bermuda","BMU","D1996",16.20246602
"Bermuda","BMU","D1997",24.18925674
"Bermuda","BMU","D1998",32.10375935
"Bermuda","BMU","D1999",39.94758876
"Bermuda","BMU","D2000",42.94986002
"Bermuda","BMU","D2001",47.5096999
"Bermuda","BMU","D2002",52.03159737
"Bermuda","BMU","D2003",56.52201218
"Bermuda","BMU","D2004",60.99086701
"Bermuda","BMU","D2005",65.44706579
"Bermuda","BMU","D2006",69.89965516
"Bermuda","BMU","D2007",74.35059403
"Bermuda","BMU","D2008",82.3
"Bermuda","BMU","D2009",83.25
"Bermuda","BMU","D2010",84.21
"Bermuda","BMU","D2011",88.336
"Bermuda","BMU","D2012",91.29930452
"Bermuda","BMU","D2013",95.3
"Bermuda","BMU","D2014",96.8
"Bermuda","BMU","D2015",98.32360965
"Bermuda","BMU","D2016",98
"Bermuda","BMU","D2017",98.37
"Bermuda","BMU","D2018",NA
"Bermuda","BMU","D2019",NA
"Bermuda","BMU","D2020",NA
"Bermuda","BMU","D2021",NA
"Bermuda","BMU","D2022",NA
"Bolivia","BOL","D1990",0
"Bolivia","BOL","D1991",0
"Bolivia","BOL","D1992",0
"Bolivia","BOL","D1993",0
"Bolivia","BOL","D1994",0
"Bolivia","BOL","D1995",0.066807568
"Bolivia","BOL","D1996",0.196081174
"Bolivia","BOL","D1997",0.447839036
"Bolivia","BOL","D1998",0.626484062
"Bolivia","BOL","D1999",0.981815187
"Bolivia","BOL","D2000",1.442763585
"Bolivia","BOL","D2001",2.120462534
"Bolivia","BOL","D2002",3.117192947
"Bolivia","BOL","D2003",3.508596401
"Bolivia","BOL","D2004",4.439924601
"Bolivia","BOL","D2005",5.227583957
"Bolivia","BOL","D2006",6.200671255
"Bolivia","BOL","D2007",10.49924432
"Bolivia","BOL","D2008",12.5
"Bolivia","BOL","D2009",16.8
"Bolivia","BOL","D2010",22.4
"Bolivia","BOL","D2011",30
"Bolivia","BOL","D2012",35.34
"Bolivia","BOL","D2013",36.99
"Bolivia","BOL","D2014",34.6
"Bolivia","BOL","D2015",37.49
"Bolivia","BOL","D2016",39.6975146
"Bolivia","BOL","D2017",43.83227607
"Bolivia","BOL","D2018",44.2861422
"Bolivia","BOL","D2019",47.47481911
"Bolivia","BOL","D2020",59.94010155
"Bolivia","BOL","D2021",65.9773785
"Bolivia","BOL","D2022",NA
"Brazil","BRA","D1990",0
"Brazil","BRA","D1991",0.003288171
"Brazil","BRA","D1992",0.012946262
"Brazil","BRA","D1993",0.025498253
"Brazil","BRA","D1994",0.037672709
"Brazil","BRA","D1995",0.105138168
"Brazil","BRA","D1996",0.450789179
"Brazil","BRA","D1997",0.786079155
"Brazil","BRA","D1998",1.477874959
"Brazil","BRA","D1999",2.038732184
"Brazil","BRA","D2000",2.870685159
"Brazil","BRA","D2001",4.528494869
"Brazil","BRA","D2002",9.149425086
"Brazil","BRA","D2003",13.2075861
"Brazil","BRA","D2004",19.07367227
"Brazil","BRA","D2005",21.02274725
"Brazil","BRA","D2006",28.17838018
"Brazil","BRA","D2007",30.88
"Brazil","BRA","D2008",33.83
"Brazil","BRA","D2009",39.22
"Brazil","BRA","D2010",40.65
"Brazil","BRA","D2011",45.69
"Brazil","BRA","D2012",48.56
"Brazil","BRA","D2013",51.04
"Brazil","BRA","D2014",54.55100188
"Brazil","BRA","D2015",58.32795173
"Brazil","BRA","D2016",60.87254007
"Brazil","BRA","D2017",67.47128452
"Brazil","BRA","D2018",70.43428254
"Brazil","BRA","D2019",73.91243991
"Brazil","BRA","D2020",81.34269353
"Brazil","BRA","D2021",80.68989314
"Brazil","BRA","D2022",80.52775094
"Barbados","BRB","D1990",0
"Barbados","BRB","D1991",0
"Barbados","BRB","D1992",0
"Barbados","BRB","D1993",0
"Barbados","BRB","D1994",0
"Barbados","BRB","D1995",0.007752238
"Barbados","BRB","D1996",0.389464214
"Barbados","BRB","D1997",0.783428912
"Barbados","BRB","D1998",1.970249237
"Barbados","BRB","D1999",2.376247035
"Barbados","BRB","D2000",3.973678355
"Barbados","BRB","D2001",11.93645034
"Barbados","BRB","D2002",27.83632242
"Barbados","BRB","D2003",39.68962712
"Barbados","BRB","D2004",49.8
"Barbados","BRB","D2005",52.5
"Barbados","BRB","D2006",55.3
"Barbados","BRB","D2007",58.2
"Barbados","BRB","D2008",61.4
"Barbados","BRB","D2009",64.7
"Barbados","BRB","D2010",65.1
"Barbados","BRB","D2011",66.5
"Barbados","BRB","D2012",71.2
"Barbados","BRB","D2013",71.8
"Barbados","BRB","D2014",75.16
"Barbados","BRB","D2015",76.11
"Barbados","BRB","D2016",79.54939789
"Barbados","BRB","D2017",81.76077839
"Barbados","BRB","D2018",82.48
"Barbados","BRB","D2019",83.20881332
"Barbados","BRB","D2020",82.458446
"Barbados","BRB","D2021",85.82
"Barbados","BRB","D2022",NA
"Brunei Darussalam","BRN","D1990",0
"Brunei Darussalam","BRN","D1991",0
"Brunei Darussalam","BRN","D1992",0
"Brunei Darussalam","BRN","D1993",0
"Brunei Darussalam","BRN","D1994",0
"Brunei Darussalam","BRN","D1995",1.017080166
"Brunei Darussalam","BRN","D1996",3.303349927
"Brunei Darussalam","BRN","D1997",4.831057905
"Brunei Darussalam","BRN","D1998",6.284742844
"Brunei Darussalam","BRN","D1999",7.671041206
"Brunei Darussalam","BRN","D2000",8.996284534
"Brunei Darussalam","BRN","D2001",12.91776908
"Brunei Darussalam","BRN","D2002",15.32987986
"Brunei Darussalam","BRN","D2003",19.59500322
"Brunei Darussalam","BRN","D2004",29.71560414
"Brunei Darussalam","BRN","D2005",36.46639195
"Brunei Darussalam","BRN","D2006",42.18634916
"Brunei Darussalam","BRN","D2007",44.68
"Brunei Darussalam","BRN","D2008",46
"Brunei Darussalam","BRN","D2009",49
"Brunei Darussalam","BRN","D2010",53
"Brunei Darussalam","BRN","D2011",56
"Brunei Darussalam","BRN","D2012",60.27306504
"Brunei Darussalam","BRN","D2013",64.5
"Brunei Darussalam","BRN","D2014",68.77
"Brunei Darussalam","BRN","D2015",71.2
"Brunei Darussalam","BRN","D2016",90
"Brunei Darussalam","BRN","D2017",94.86669164
"Brunei Darussalam","BRN","D2018",95
"Brunei Darussalam","BRN","D2019",95
"Brunei Darussalam","BRN","D2020",96.06912594
"Brunei Darussalam","BRN","D2021",98.08
"Brunei Darussalam","BRN","D2022",NA
"Bhutan","BTN","D1990",0
"Bhutan","BTN","D1991",0
"Bhutan","BTN","D1992",0
"Bhutan","BTN","D1993",0
"Bhutan","BTN","D1994",0
"Bhutan","BTN","D1995",0
"Bhutan","BTN","D1996",NA
"Bhutan","BTN","D1997",NA
"Bhutan","BTN","D1998",NA
"Bhutan","BTN","D1999",0.137571514
"Bhutan","BTN","D2000",0.400944447
"Bhutan","BTN","D2001",0.864628564
"Bhutan","BTN","D2002",1.675802584
"Bhutan","BTN","D2003",2.436912399
"Bhutan","BTN","D2004",3.156984196
"Bhutan","BTN","D2005",3.847106745
"Bhutan","BTN","D2006",4.518317258
"Bhutan","BTN","D2007",5.92
"Bhutan","BTN","D2008",6.55
"Bhutan","BTN","D2009",7.17
"Bhutan","BTN","D2010",13.6
"Bhutan","BTN","D2011",14.4
"Bhutan","BTN","D2012",15.6
"Bhutan","BTN","D2013",22.4
"Bhutan","BTN","D2014",30.3
"Bhutan","BTN","D2015",39.8
"Bhutan","BTN","D2016",46.5
"Bhutan","BTN","D2017",54.3
"Bhutan","BTN","D2018",63.5
"Bhutan","BTN","D2019",74.17944255
"Bhutan","BTN","D2020",79.86984884
"Bhutan","BTN","D2021",85.63688389
"Bhutan","BTN","D2022",NA
"Botswana","BWA","D1990",0
"Botswana","BWA","D1991",0
"Botswana","BWA","D1992",0
"Botswana","BWA","D1993",0
"Botswana","BWA","D1994",0
"Botswana","BWA","D1995",0.064521041
"Botswana","BWA","D1996",0.15745423
"Botswana","BWA","D1997",0.30774685
"Botswana","BWA","D1998",0.602400929
"Botswana","BWA","D1999",1.122391474
"Botswana","BWA","D2000",2.902666622
"Botswana","BWA","D2001",3.430886787
"Botswana","BWA","D2002",3.385922351
"Botswana","BWA","D2003",3.345190174
"Botswana","BWA","D2004",3.304889253
"Botswana","BWA","D2005",3.262554036
"Botswana","BWA","D2006",4.289932975
"Botswana","BWA","D2007",5.28
"Botswana","BWA","D2008",6.25
"Botswana","BWA","D2009",6.15
"Botswana","BWA","D2010",6
"Botswana","BWA","D2011",9
"Botswana","BWA","D2012",16
"Botswana","BWA","D2013",30
"Botswana","BWA","D2014",36.74474744
"Botswana","BWA","D2015",37.31205037
"Botswana","BWA","D2016",39.36299738
"Botswana","BWA","D2017",41.41379464
"Botswana","BWA","D2018",58
"Botswana","BWA","D2019",64.82632542
"Botswana","BWA","D2020",72.74801998
"Botswana","BWA","D2021",73.5
"Botswana","BWA","D2022",NA
"Central African Republic","CAF","D1990",0
"Central African Republic","CAF","D1991",0
"Central African Republic","CAF","D1992",0
"Central African Republic","CAF","D1993",0
"Central African Republic","CAF","D1994",0
"Central African Republic","CAF","D1995",0
"Central African Republic","CAF","D1996",0.005849503
"Central African Republic","CAF","D1997",0.014270881
"Central African Republic","CAF","D1998",0.027878201
"Central African Republic","CAF","D1999",0.040894287
"Central African Republic","CAF","D2000",0.053394174
"Central African Republic","CAF","D2001",0.078543428
"Central African Republic","CAF","D2002",0.128537117
"Central African Republic","CAF","D2003",0.151563338
"Central African Republic","CAF","D2004",0.223401395
"Central African Republic","CAF","D2005",0.268195609
"Central African Republic","CAF","D2006",0.311159173
"Central African Republic","CAF","D2007",0.375815961
"Central African Republic","CAF","D2008",1
"Central African Republic","CAF","D2009",1.8
"Central African Republic","CAF","D2010",2
"Central African Republic","CAF","D2011",2.2
"Central African Republic","CAF","D2012",2.4
"Central African Republic","CAF","D2013",2.5
"Central African Republic","CAF","D2014",2.7
"Central African Republic","CAF","D2015",2.9
"Central African Republic","CAF","D2016",3.1
"Central African Republic","CAF","D2017",4
"Central African Republic","CAF","D2018",5.1
"Central African Republic","CAF","D2019",7.509161449
"Central African Republic","CAF","D2020",8.565672483
"Central African Republic","CAF","D2021",10.58263964
"Central African Republic","CAF","D2022",NA
"Canada","CAN","D1990",0.360999701
"Canada","CAN","D1991",0.570385926
"Canada","CAN","D1992",0.91598104
"Canada","CAN","D1993",1.184557509
"Canada","CAN","D1994",2.378693853
"Canada","CAN","D1995",4.163525253
"Canada","CAN","D1996",6.76023965
"Canada","CAN","D1997",15.07235736
"Canada","CAN","D1998",24.8974003
"Canada","CAN","D1999",36.18644004
"Canada","CAN","D2000",51.3
"Canada","CAN","D2001",60.2
"Canada","CAN","D2002",61.59329927
"Canada","CAN","D2003",64.2
"Canada","CAN","D2004",65.95596346
"Canada","CAN","D2005",71.66
"Canada","CAN","D2006",72.4
"Canada","CAN","D2007",73.2
"Canada","CAN","D2008",76.7
"Canada","CAN","D2009",80.3
"Canada","CAN","D2010",80.3
"Canada","CAN","D2011",83
"Canada","CAN","D2012",83
"Canada","CAN","D2013",85.8
"Canada","CAN","D2014",87.12
"Canada","CAN","D2015",90
"Canada","CAN","D2016",91.16
"Canada","CAN","D2017",92.70137191
"Canada","CAN","D2018",94.64
"Canada","CAN","D2019",91.91289669
"Canada","CAN","D2020",92.3
"Canada","CAN","D2021",92.83401664
"Canada","CAN","D2022",NA
"Central Europe and the Baltics","CEB","D1990",0
"Central Europe and the Baltics","CEB","D1991",0.002122688
"Central Europe and the Baltics","CEB","D1992",0.023497184
"Central Europe and the Baltics","CEB","D1993",0.140449541
"Central Europe and the Baltics","CEB","D1994",0.36772097
"Central Europe and the Baltics","CEB","D1995",0.587826738
"Central Europe and the Baltics","CEB","D1996",1.070020858
"Central Europe and the Baltics","CEB","D1997",1.794471909
"Central Europe and the Baltics","CEB","D1998",3.514582492
"Central Europe and the Baltics","CEB","D1999",4.96572509
"Central Europe and the Baltics","CEB","D2000",7.055437291
"Central Europe and the Baltics","CEB","D2001",10.24028871
"Central Europe and the Baltics","CEB","D2002",18.26456102
"Central Europe and the Baltics","CEB","D2003",22.61361223
"Central Europe and the Baltics","CEB","D2004",29.27520738
"Central Europe and the Baltics","CEB","D2005",34.77514282
"Central Europe and the Baltics","CEB","D2006",40.83440164
"Central Europe and the Baltics","CEB","D2007",45.31376699
"Central Europe and the Baltics","CEB","D2008",50.70549025
"Central Europe and the Baltics","CEB","D2009",55.1138437
"Central Europe and the Baltics","CEB","D2010",58.60026609
"Central Europe and the Baltics","CEB","D2011",59.11907929
"Central Europe and the Baltics","CEB","D2012",61.7140263
"Central Europe and the Baltics","CEB","D2013",63.45410121
"Central Europe and the Baltics","CEB","D2014",66.4752222
"Central Europe and the Baltics","CEB","D2015",67.34296713
"Central Europe and the Baltics","CEB","D2016",71.34285445
"Central Europe and the Baltics","CEB","D2017",73.41063823
"Central Europe and the Baltics","CEB","D2018",75.97685062
"Central Europe and the Baltics","CEB","D2019",78.72907213
"Central Europe and the Baltics","CEB","D2020",81.78024044
"Central Europe and the Baltics","CEB","D2021",84.71241116
"Central Europe and the Baltics","CEB","D2022",86.21572079
"Switzerland","CHE","D1990",0.595714223
"Switzerland","CHE","D1991",1.17995597
"Switzerland","CHE","D1992",1.751713322
"Switzerland","CHE","D1993",2.167270203
"Switzerland","CHE","D1994",2.720004329
"Switzerland","CHE","D1995",3.552007211
"Switzerland","CHE","D1996",4.549656748
"Switzerland","CHE","D1997",15.1
"Switzerland","CHE","D1998",24.8
"Switzerland","CHE","D1999",34
"Switzerland","CHE","D2000",47.1
"Switzerland","CHE","D2001",55.1
"Switzerland","CHE","D2002",61.4
"Switzerland","CHE","D2003",65.1
"Switzerland","CHE","D2004",67.8
"Switzerland","CHE","D2005",70.1
"Switzerland","CHE","D2006",75.7
"Switzerland","CHE","D2007",77.2
"Switzerland","CHE","D2008",79.2
"Switzerland","CHE","D2009",81.3
"Switzerland","CHE","D2010",83.9
"Switzerland","CHE","D2011",85.19302818
"Switzerland","CHE","D2012",85.2
